time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1574663214.699,6649.48,3547.01,1.0,0.0,0.0,0.0,0.0,13.14,4,966.0,538.0,AgentPlugin
1574663215.192,6651.26,3547.01,1.0,0.0,0.0,0.0,0.0,13.15,4,964.0,528.0,AgentPlugin
1574663215.691,6653.1,3547.01,1.0,0.0,0.0,0.0,0.0,13.15,4,959.0,539.0,AgentPlugin
1574663216.197,6654.94,3547.01,1.0,0.0,0.0,0.0,0.0,13.16,4,966.0,535.0,AgentPlugin
1574663216.69,6656.73,3547.01,1.0,0.0,0.0,0.0,0.0,13.16,4,956.0,530.0,AgentPlugin
1574663217.198,6658.61,3547.01,1.0,0.0,0.0,0.0,0.0,13.16,4,993.0,560.0,AgentPlugin
1574663217.703,6660.45,3547.01,1.0,0.0,0.0,0.0,0.0,13.16,4,982.0,551.0,AgentPlugin
1574663218.191,6662.24,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,989.0,543.0,AgentPlugin
1574663218.687,6664.07,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,982.0,542.0,AgentPlugin
1574663219.195,6665.91,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,946.0,566.0,AgentPlugin
1574663219.692,6667.73,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,991.0,542.0,AgentPlugin
1574663220.202,6669.59,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,986.0,532.0,AgentPlugin
1574663220.703,6671.43,3547.01,1.0,0.0,0.0,0.0,0.0,13.17,4,985.0,560.0,AgentPlugin
1574663221.19,6673.21,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,971.0,566.0,AgentPlugin
1574663221.698,6675.07,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,975.0,554.0,AgentPlugin
1574663222.202,6676.92,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,984.0,555.0,AgentPlugin
1574663222.69,6678.67,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,978.0,549.0,AgentPlugin
1574663223.192,6680.51,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,973.0,555.0,AgentPlugin
1574663223.697,6682.39,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,985.0,545.0,AgentPlugin
