time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1600055120.267,8080.23,3549.84,1.0,0.01,0.0,0.0,0.0,18.1,5,1391.0,536.0,AgentPlugin
1600055120.765,8080.23,3549.84,1.0,0.01,0.0,0.0,0.0,18.1,5,1391.0,536.0,AgentPlugin
1600055121.269,8080.23,3549.84,1.0,0.01,0.0,0.0,0.0,18.1,5,1391.0,536.0,AgentPlugin
1600055121.766,8080.23,3549.84,1.0,0.01,0.0,0.0,0.0,18.1,5,1373.0,671.0,AgentPlugin
1600055122.557,6603.96,3547.01,1.0,0.0,0.0,0.0,0.65,0.49,5,1427.0,620.0,AgentPlugin
1600055123.067,6603.96,3547.01,1.0,0.0,0.0,0.0,0.65,0.0,5,1427.0,620.0,AgentPlugin
1600055123.564,6603.96,3547.01,1.0,0.0,0.0,0.0,0.66,0.0,5,1427.0,620.0,AgentPlugin
1600055124.116,6603.96,3547.01,1.0,0.0,0.0,0.0,0.66,0.0,7,988.0,873.0,AgentPlugin
1600055124.608,6603.96,3547.01,1.0,0.0,0.0,0.0,0.65,0.0,7,994.0,881.0,AgentPlugin
1600055125.12,6603.96,3547.01,1.0,0.0,0.0,0.0,0.65,0.0,-1,1142.0,1083.0,AgentPlugin
1600055125.614,6603.96,3547.01,1.0,0.0,0.0,0.0,0.65,0.0,-1,1142.0,1083.0,AgentPlugin
1600055126.11,6603.96,3547.01,1.0,0.0,0.0,0.0,0.66,0.0,-1,1142.0,1083.0,AgentPlugin
1600055126.617,6603.96,3547.01,1.0,0.0,0.0,0.0,0.57,0.0,-1,1142.0,1083.0,AgentPlugin
1600055127.109,6604.0,3547.01,1.0,0.0,0.0,0.0,0.0,0.8,-1,1142.0,1083.0,AgentPlugin
1600055127.61,6604.19,3547.01,1.0,0.0,0.0,0.0,0.0,1.94,7,984.0,743.0,AgentPlugin
1600055128.112,6604.55,3547.01,1.0,0.0,0.0,0.0,0.0,3.07,4,981.0,610.0,AgentPlugin
1600055128.608,6605.04,3547.01,1.0,0.0,0.0,0.0,0.0,4.1,7,991.0,827.0,AgentPlugin
1600055129.109,6605.67,3547.01,1.0,0.0,0.0,0.0,0.0,5.1,4,924.0,535.0,AgentPlugin
1600055129.621,6606.48,3547.01,1.0,0.0,0.0,0.06,0.0,6.11,8,1672.0,828.0,AgentPlugin
1600055130.114,6607.38,3547.01,1.0,0.0,0.0,0.11,0.0,7.04,8,1763.0,965.0,AgentPlugin
1600055130.612,6608.42,3547.01,1.0,0.0,0.0,0.24,0.0,8.04,4,861.0,510.0,AgentPlugin
1600055131.112,6609.6,3547.01,1.0,0.0,0.0,0.27,0.0,9.21,4,882.0,504.0,AgentPlugin
1600055131.624,6611.02,3547.02,1.0,0.0,0.0,0.29,0.0,10.61,6,611.0,929.0,AgentPlugin
1600055132.11,6612.55,3547.02,1.0,0.0,0.0,0.29,0.0,12.0,7,863.0,945.0,AgentPlugin
1600055132.61,6614.3,3547.03,1.0,0.0,0.0,0.3,0.0,13.36,7,1095.0,970.0,AgentPlugin
1600055133.11,6616.24,3547.04,1.0,0.0,0.0,0.3,0.0,14.66,7,782.0,736.0,AgentPlugin
1600055133.61,6618.37,3547.06,1.0,0.01,0.0,0.3,0.0,15.89,4,902.0,567.0,AgentPlugin
1600055134.111,6620.66,3547.07,1.0,0.01,0.0,0.3,0.0,17.06,3,208.0,580.0,AgentPlugin
1600055134.608,6623.11,3547.09,1.0,0.01,0.0,0.3,0.0,18.2,3,208.0,580.0,AgentPlugin
1600055135.107,6625.73,3547.11,1.0,0.01,0.0,0.3,0.0,19.31,8,1785.0,829.0,AgentPlugin
1600055135.613,6628.52,3547.14,1.0,0.01,0.0,0.3,0.0,20.41,8,1698.0,855.0,AgentPlugin
1600055136.119,6631.46,3547.17,1.0,0.01,0.0,0.3,0.0,21.5,4,1010.0,464.0,AgentPlugin
1600055136.609,6634.46,3547.2,1.0,0.01,0.0,0.3,0.0,22.54,8,1629.0,839.0,AgentPlugin
1600055137.109,6637.64,3547.24,1.0,0.01,0.0,0.3,0.0,23.58,4,941.0,442.0,AgentPlugin
1600055137.61,6640.99,3547.29,1.0,0.01,0.0,0.31,0.0,24.62,6,611.0,743.0,AgentPlugin
1600055138.114,6644.53,3547.34,1.0,0.01,0.0,0.31,0.0,25.69,6,285.0,925.0,AgentPlugin
1600055138.61,6648.13,3547.39,1.0,0.01,0.0,0.31,0.0,26.73,4,1034.0,506.0,AgentPlugin
1600055139.109,6651.94,3547.44,1.0,0.01,0.0,0.31,0.0,27.77,4,952.0,504.0,AgentPlugin
1600055139.61,6655.86,3547.49,1.0,0.01,0.0,0.31,0.0,28.81,4,989.0,491.0,AgentPlugin
1600055140.123,6660.04,3547.54,1.0,0.01,0.0,0.31,0.0,29.86,4,871.0,492.0,AgentPlugin
1600055140.611,6664.1,3547.59,1.0,0.01,0.0,0.36,0.0,30.97,8,1711.0,831.0,AgentPlugin
1600055141.11,6668.52,3547.64,1.0,0.01,0.0,0.36,0.0,32.23,4,950.0,479.0,AgentPlugin
1600055141.616,6673.17,3547.68,1.0,0.01,0.0,0.36,0.0,33.48,4,916.0,519.0,AgentPlugin
1600055142.119,6677.91,3547.73,1.0,0.01,0.0,0.36,0.0,34.72,4,945.0,448.0,AgentPlugin
1600055142.609,6682.73,3547.78,1.0,0.01,0.0,0.36,0.0,35.91,4,962.0,455.0,AgentPlugin
1600055143.131,6688.03,3547.83,1.0,0.01,0.0,0.36,0.0,37.18,4,888.0,483.0,AgentPlugin
1600055143.631,6693.27,3547.89,1.0,0.01,0.0,0.36,0.0,38.38,4,960.0,488.0,AgentPlugin
1600055144.131,6698.7,3547.94,1.0,0.01,0.0,0.36,0.0,39.58,4,940.0,488.0,AgentPlugin
1600055144.651,6704.57,3548.0,1.0,0.01,0.0,0.36,0.0,41.66,4,898.0,714.0,AgentPlugin
1600055145.142,6710.31,3548.06,1.0,0.01,0.0,0.36,0.0,42.32,4,935.0,505.0,AgentPlugin
1600055145.662,6716.45,3548.11,1.0,0.01,0.0,0.36,0.0,42.96,4,937.0,474.0,AgentPlugin
1600055146.172,6722.59,3548.14,1.0,0.0,-0.01,0.36,0.0,43.59,4,952.0,502.0,AgentPlugin
1600055146.672,6728.61,3548.14,1.0,0.0,0.0,0.36,0.0,44.18,4,915.0,521.0,AgentPlugin
1600055147.196,6735.15,3548.14,1.0,0.0,0.0,0.36,0.0,44.82,4,938.0,465.0,AgentPlugin
1600055147.691,6741.42,3548.13,1.0,0.0,0.0,0.36,0.0,45.41,4,972.0,489.0,AgentPlugin
1600055148.211,6747.96,3548.12,1.0,0.0,0.0,0.36,0.0,46.01,4,913.0,712.0,AgentPlugin
1600055148.706,6754.35,3548.11,1.0,0.0,0.0,0.36,0.0,46.57,4,958.0,449.0,AgentPlugin
1600055149.201,6760.66,3548.1,1.0,0.0,0.0,0.36,0.0,47.11,4,747.0,602.0,AgentPlugin
1600055149.701,6767.31,3548.09,1.0,0.0,0.0,0.36,0.0,47.67,4,946.0,484.0,AgentPlugin
1600055150.221,6774.27,3548.08,1.0,0.0,0.0,0.36,0.0,48.24,4,978.0,467.0,AgentPlugin
1600055150.718,6780.92,3548.08,1.0,0.0,0.0,0.36,0.0,48.77,4,911.0,476.0,AgentPlugin
1600055151.222,6787.67,3548.07,1.0,0.0,0.0,0.36,0.0,49.3,7,768.0,750.0,AgentPlugin
1600055151.746,6795.06,3548.06,1.0,0.0,0.0,0.36,0.0,49.87,4,979.0,503.0,AgentPlugin
1600055152.251,6802.1,3548.06,1.0,0.0,0.0,0.36,0.0,50.41,6,610.0,748.0,AgentPlugin
1600055152.774,6809.44,3548.06,1.0,0.0,0.0,0.36,0.0,50.97,4,948.0,501.0,AgentPlugin
1600055153.266,6816.44,3548.06,1.0,0.0,0.0,0.36,0.0,51.48,4,993.0,490.0,AgentPlugin
1600055153.772,6823.67,3548.06,1.0,0.0,0.0,0.36,0.0,52.01,7,908.0,742.0,AgentPlugin
1600055154.266,6830.86,3548.06,1.0,0.0,0.0,0.36,0.0,52.52,8,1806.0,867.0,AgentPlugin
1600055154.77,6838.29,3548.06,1.0,0.0,0.0,0.36,0.0,53.05,4,1090.0,601.0,AgentPlugin
1600055155.292,6846.01,3548.06,1.0,0.0,0.0,0.36,0.0,53.58,7,878.0,784.0,AgentPlugin
1600055155.781,6853.33,3548.06,1.0,0.0,0.0,0.36,0.0,54.07,4,997.0,482.0,AgentPlugin
1600055156.29,6861.0,3548.08,1.0,0.0,0.0,0.36,0.0,54.58,7,1068.0,932.0,AgentPlugin
1600055156.808,6868.89,3548.09,1.0,0.0,0.0,0.36,0.0,55.1,4,950.0,510.0,AgentPlugin
1600055157.307,6876.58,3548.12,1.0,0.0,0.0,0.36,0.0,55.59,4,933.0,483.0,AgentPlugin
1600055157.797,6884.12,3548.15,1.0,0.0,0.0,0.36,0.0,56.07,4,922.0,497.0,AgentPlugin
1600055158.297,6891.87,3548.18,1.0,0.0,0.0,0.36,0.0,56.55,4,939.0,477.0,AgentPlugin
1600055158.823,6900.27,3548.22,1.0,0.0,0.0,0.36,0.0,57.07,4,957.0,382.0,AgentPlugin
1600055159.32,6908.2,3548.26,1.0,0.01,0.0,0.36,0.0,57.54,4,940.0,361.0,AgentPlugin
1600055159.806,6916.09,3548.3,1.0,0.01,0.0,0.36,0.0,58.01,4,913.0,475.0,AgentPlugin
1600055160.335,6924.49,3548.35,1.0,0.01,0.0,0.36,0.0,58.5,4,918.0,484.0,AgentPlugin
1600055160.854,6932.97,3548.39,1.0,0.01,0.0,0.26,0.0,58.96,4,934.0,510.0,AgentPlugin
1600055161.349,6941.25,3548.43,1.0,0.01,0.0,0.0,0.0,59.16,4,1043.0,621.0,AgentPlugin
1600055161.868,6949.65,3548.47,1.0,0.0,0.0,0.0,0.0,58.74,4,854.0,546.0,AgentPlugin
1600055162.361,6957.43,3548.51,1.0,0.0,0.0,0.0,0.25,56.68,4,905.0,549.0,AgentPlugin
1600055162.868,6965.03,3548.55,1.0,0.0,0.0,0.0,0.46,51.63,4,889.0,566.0,AgentPlugin
1600055163.381,6971.77,3548.58,1.0,0.0,0.0,0.0,0.57,43.14,4,905.0,654.0,AgentPlugin
1600055163.89,6977.39,3548.61,1.0,0.0,0.0,0.0,0.65,33.62,4,1026.0,566.0,AgentPlugin
1600055164.404,6981.6,3548.63,1.0,0.0,0.0,0.0,0.37,25.81,5,1738.0,402.0,AgentPlugin
1600055164.914,6984.89,3548.64,1.0,0.0,0.0,0.0,0.22,21.72,5,1755.0,386.0,AgentPlugin
1600055165.414,6987.59,3548.65,1.0,0.0,0.0,0.0,0.57,16.18,5,1863.0,429.0,AgentPlugin
1600055165.902,6989.26,3548.66,1.0,0.0,0.0,0.0,0.59,8.45,3,183.0,549.0,AgentPlugin
1600055166.427,6989.94,3548.66,1.0,0.0,0.0,0.0,0.5,1.14,3,275.0,400.0,AgentPlugin
1600055166.943,6990.0,3548.66,1.0,0.0,0.0,0.0,0.29,0.56,5,1874.0,528.0,AgentPlugin
1600055167.455,6990.1,3548.66,1.0,0.0,0.0,0.0,0.0,1.05,-1,1942.0,446.0,AgentPlugin
1600055167.97,6990.33,3548.67,1.0,0.0,0.0,0.0,0.0,2.2,5,1887.0,438.0,AgentPlugin
1600055168.48,6990.72,3548.67,1.0,0.0,0.0,0.0,0.0,3.3,5,1887.0,438.0,AgentPlugin
1600055168.991,6991.26,3548.67,1.0,0.0,0.0,0.0,0.0,4.33,3,214.0,480.0,AgentPlugin
1600055169.499,6991.95,3548.67,1.0,0.0,0.0,0.0,0.0,5.34,4,953.0,487.0,AgentPlugin
1600055170.011,6992.77,3548.68,1.0,0.0,0.0,0.07,0.0,6.29,4,907.0,446.0,AgentPlugin
1600055170.515,6993.72,3548.68,1.0,0.0,0.0,0.14,0.0,7.25,4,832.0,412.0,AgentPlugin
1600055171.01,6994.78,3548.68,1.0,0.0,0.0,0.26,0.0,8.22,1,684.0,328.0,AgentPlugin
1600055171.501,6995.98,3548.69,1.0,0.0,0.0,0.26,0.0,9.45,4,868.0,582.0,AgentPlugin
1600055171.999,6997.34,3548.7,1.0,0.0,0.0,0.26,0.0,10.72,4,868.0,582.0,AgentPlugin
1600055172.514,6999.02,3548.7,1.0,0.0,0.0,0.27,0.0,12.05,3,616.0,438.0,AgentPlugin
1600055173.03,7000.83,3548.7,1.0,0.0,-0.01,0.27,0.0,13.28,4,877.0,532.0,AgentPlugin
1600055173.532,7002.77,3548.7,1.0,0.0,-0.01,0.35,0.0,14.5,0,515.0,232.0,AgentPlugin
1600055174.054,7004.96,3548.69,1.0,0.0,0.0,0.35,0.0,15.99,4,907.0,429.0,AgentPlugin
1600055174.551,7007.28,3548.68,1.0,0.0,0.0,0.35,0.0,17.4,4,900.0,387.0,AgentPlugin
1600055175.044,7009.75,3548.67,1.0,0.0,0.0,0.35,0.0,18.73,4,863.0,434.0,AgentPlugin
1600055175.547,7012.45,3548.66,1.0,0.0,0.0,0.35,0.0,20.06,4,811.0,685.0,AgentPlugin
1600055176.048,7015.36,3548.65,1.0,0.0,0.0,0.36,0.0,21.41,4,992.0,455.0,AgentPlugin
1600055176.565,7018.53,3548.64,1.0,0.0,0.0,0.36,0.0,22.78,4,961.0,560.0,AgentPlugin
1600055177.069,7021.81,3548.64,1.0,0.0,0.0,0.36,0.0,24.09,4,687.0,581.0,AgentPlugin
1600055177.563,7025.18,3548.64,1.0,0.0,0.0,0.34,0.0,25.32,4,938.0,485.0,AgentPlugin
1600055178.068,7028.86,3548.65,1.0,0.0,0.0,0.33,0.0,26.51,4,934.0,456.0,AgentPlugin
1600055178.587,7032.7,3548.65,1.0,0.0,0.0,0.32,0.0,27.62,4,997.0,489.0,AgentPlugin
1600055179.104,7036.76,3548.66,1.0,0.0,0.0,0.31,0.0,28.72,4,888.0,665.0,AgentPlugin
1600055179.614,7040.9,3548.67,1.0,0.0,0.0,0.3,0.0,29.76,7,865.0,764.0,AgentPlugin
1600055180.103,7045.08,3548.7,1.0,0.01,0.0,0.23,0.0,30.62,4,938.0,498.0,AgentPlugin
1600055180.617,7049.44,3548.73,1.0,0.01,0.0,0.23,0.0,31.28,4,1030.0,563.0,AgentPlugin
1600055181.137,7053.99,3548.78,1.0,0.01,0.0,0.22,0.0,31.91,4,877.0,499.0,AgentPlugin
1600055181.628,7058.38,3548.82,1.0,0.01,0.0,0.2,0.0,32.46,4,1218.0,482.0,AgentPlugin
1600055182.15,7063.13,3548.87,1.0,0.01,0.0,0.11,0.0,32.8,4,1144.0,640.0,AgentPlugin
1600055182.651,7067.65,3548.91,1.0,0.01,0.0,0.02,0.0,32.78,4,702.0,523.0,AgentPlugin
1600055183.157,7072.29,3548.96,1.0,0.01,0.0,0.0,0.0,32.52,4,1116.0,500.0,AgentPlugin
1600055183.666,7076.85,3549.0,1.0,0.01,0.0,0.0,0.0,32.12,4,752.0,496.0,AgentPlugin
1600055184.157,7081.17,3549.04,1.0,0.01,0.0,0.0,0.0,31.73,4,891.0,485.0,AgentPlugin
1600055184.655,7085.57,3549.09,1.0,0.01,0.0,0.0,0.0,31.33,4,882.0,567.0,AgentPlugin
1600055185.164,7089.94,3549.14,1.0,0.01,0.0,0.0,0.0,30.93,4,938.0,517.0,AgentPlugin
1600055185.674,7094.25,3549.2,1.0,0.01,0.0,0.0,0.08,29.98,4,791.0,514.0,AgentPlugin
1600055186.185,7098.39,3549.26,1.0,0.01,0.0,0.0,0.15,27.87,4,998.0,505.0,AgentPlugin
1600055186.701,7102.2,3549.31,1.0,0.01,0.0,0.0,0.11,25.62,4,783.0,538.0,AgentPlugin
1600055187.189,7105.56,3549.37,1.0,0.02,0.0,0.0,0.05,24.3,4,867.0,502.0,AgentPlugin
1600055187.687,7108.88,3549.44,1.0,0.02,0.0,0.0,0.0,23.83,4,770.0,500.0,AgentPlugin
1600055188.188,7112.17,3549.51,1.0,0.02,0.0,0.0,0.0,23.57,7,695.0,792.0,AgentPlugin
1600055188.692,7115.44,3549.58,1.0,0.02,0.0,0.0,0.0,23.29,4,909.0,506.0,AgentPlugin
1600055189.187,7118.59,3549.65,1.0,0.02,0.0,0.0,0.0,23.01,4,652.0,526.0,AgentPlugin
1600055189.696,7121.9,3549.72,1.0,0.02,0.0,0.0,0.0,22.72,3,591.0,524.0,AgentPlugin
1600055190.192,7124.95,3549.78,1.0,0.02,0.0,0.0,0.0,22.45,4,835.0,556.0,AgentPlugin
1600055190.691,7128.06,3549.82,1.0,0.01,-0.02,0.0,0.0,22.18,4,792.0,519.0,AgentPlugin
1600055191.202,7131.22,3549.8,1.0,-0.01,-0.06,0.0,0.0,21.89,4,726.0,504.0,AgentPlugin
1600055191.714,7134.31,3549.63,1.0,-0.05,-0.06,0.0,0.0,21.61,4,641.0,570.0,AgentPlugin
1600055192.214,7137.28,3549.37,1.0,-0.09,-0.03,0.0,0.0,21.35,4,678.0,625.0,AgentPlugin
1600055192.715,7140.23,3549.06,0.99,-0.1,-0.01,0.0,0.0,21.1,4,668.0,575.0,AgentPlugin
1600055193.207,7143.09,3548.76,0.99,-0.1,0.01,0.0,0.0,20.85,3,637.0,566.0,AgentPlugin
1600055193.732,7146.09,3548.47,1.0,-0.1,0.01,0.0,0.0,20.58,4,1008.0,614.0,AgentPlugin
1600055194.241,7148.97,3548.22,1.0,-0.08,0.03,0.04,0.0,20.34,4,961.0,620.0,AgentPlugin
1600055194.742,7151.78,3548.04,1.0,-0.07,0.03,0.07,0.0,20.25,-1,2240.0,481.0,AgentPlugin
1600055195.236,7154.53,3547.91,1.0,-0.05,0.03,0.08,0.0,20.31,4,1016.0,601.0,AgentPlugin
1600055195.734,7157.36,3547.82,1.0,-0.03,0.01,0.1,0.0,20.41,4,946.0,550.0,AgentPlugin
1600055196.233,7160.23,3547.75,1.0,-0.03,0.0,0.17,0.0,20.62,4,884.0,471.0,AgentPlugin
1600055196.743,7163.15,3547.68,1.0,-0.02,0.0,0.18,0.0,21.09,4,1068.0,491.0,AgentPlugin
1600055197.232,7166.11,3547.62,1.0,-0.02,0.01,0.18,0.0,21.58,4,807.0,477.0,AgentPlugin
1600055197.754,7169.23,3547.57,1.0,-0.02,0.01,0.18,0.0,22.07,3,602.0,430.0,AgentPlugin
1600055198.259,7172.35,3547.53,1.0,-0.01,0.0,0.18,0.0,22.56,-1,-256.0,433.0,AgentPlugin
1600055198.771,7175.6,3547.5,1.0,-0.01,0.0,0.18,0.0,23.06,-1,2158.0,454.0,AgentPlugin
1600055199.293,7179.0,3547.47,1.0,-0.01,0.0,0.18,0.0,23.57,4,906.0,478.0,AgentPlugin
1600055199.81,7182.38,3547.44,1.0,-0.01,0.0,0.18,0.0,24.06,4,945.0,495.0,AgentPlugin
1600055200.302,7185.71,3547.4,1.0,-0.01,0.0,0.18,0.0,24.52,4,957.0,455.0,AgentPlugin
1600055200.799,7189.14,3547.37,1.0,-0.01,0.0,0.19,0.0,25.01,4,984.0,469.0,AgentPlugin
1600055201.297,7192.65,3547.34,1.0,-0.01,0.0,0.24,0.0,25.6,4,955.0,433.0,AgentPlugin
1600055201.799,7196.26,3547.31,1.0,-0.01,0.01,0.25,0.0,26.34,7,814.0,743.0,AgentPlugin
1600055202.294,7199.95,3547.3,1.0,0.0,0.01,0.25,0.0,27.09,4,913.0,495.0,AgentPlugin
1600055202.815,7203.88,3547.31,1.0,0.0,0.0,0.25,0.0,27.85,4,935.0,474.0,AgentPlugin
1600055203.318,7207.86,3547.33,1.0,0.0,0.0,0.25,0.0,28.6,4,918.0,485.0,AgentPlugin
1600055203.822,7211.93,3547.35,1.0,0.0,0.0,0.25,0.0,29.34,7,1048.0,790.0,AgentPlugin
1600055204.314,7215.98,3547.36,1.0,0.0,0.0,0.25,0.0,30.05,4,889.0,480.0,AgentPlugin
1600055204.815,7220.23,3547.37,1.0,0.0,0.0,0.25,0.0,30.77,7,904.0,817.0,AgentPlugin
1600055205.32,7224.58,3547.38,1.0,0.0,0.0,0.22,0.0,31.46,4,945.0,505.0,AgentPlugin
1600055205.832,7229.1,3547.38,1.0,0.0,0.0,0.2,0.0,32.03,4,952.0,456.0,AgentPlugin
1600055206.332,7233.56,3547.38,1.0,0.0,0.0,0.09,0.0,32.36,4,949.0,499.0,AgentPlugin
1600055206.848,7238.13,3547.37,1.0,0.0,0.0,0.0,0.0,32.21,4,956.0,529.0,AgentPlugin
1600055207.361,7242.8,3547.36,1.0,0.0,0.0,0.0,0.0,31.83,4,921.0,507.0,AgentPlugin
1600055207.878,7247.33,3547.35,1.0,0.0,0.0,0.0,0.0,31.42,7,849.0,750.0,AgentPlugin
1600055208.4,7251.85,3547.34,1.0,0.0,0.0,0.0,0.0,31.01,5,1441.0,393.0,AgentPlugin
1600055208.905,7256.16,3547.33,1.0,0.0,0.0,0.0,0.08,30.41,4,901.0,521.0,AgentPlugin
1600055209.392,7260.1,3547.32,1.0,0.0,0.0,0.0,0.19,28.12,4,1123.0,481.0,AgentPlugin
1600055209.912,7263.96,3547.31,1.0,0.0,0.0,0.0,0.23,24.77,5,1772.0,505.0,AgentPlugin
1600055210.427,7267.28,3547.3,1.0,0.0,0.0,0.0,0.23,21.39,5,1803.0,632.0,AgentPlugin
1600055210.928,7270.02,3547.29,1.0,0.0,0.0,0.0,0.25,18.09,5,1804.0,487.0,AgentPlugin
1600055211.43,7272.31,3547.29,1.0,0.0,0.0,0.0,0.24,14.66,3,126.0,464.0,AgentPlugin
1600055211.925,7274.09,3547.28,1.0,0.0,0.0,0.0,0.24,11.44,3,210.0,476.0,AgentPlugin
1600055212.421,7275.46,3547.28,1.0,0.0,0.0,0.0,0.21,8.76,5,1608.0,456.0,AgentPlugin
1600055212.937,7276.56,3547.27,1.0,0.0,0.0,0.0,0.18,6.6,5,1879.0,489.0,AgentPlugin
1600055213.422,7277.36,3547.27,1.0,0.0,0.0,0.0,0.11,5.62,5,1879.0,493.0,AgentPlugin
1600055213.927,7278.14,3547.27,1.0,0.0,0.0,0.0,0.04,5.46,5,1916.0,544.0,AgentPlugin
1600055214.445,7278.97,3547.27,1.0,0.0,0.0,0.0,0.0,6.23,5,1822.0,504.0,AgentPlugin
1600055214.938,7279.88,3547.26,1.0,0.0,0.0,0.0,0.0,7.07,5,1573.0,422.0,AgentPlugin
1600055215.438,7280.91,3547.26,1.0,0.0,0.0,0.0,0.0,7.87,5,1382.0,505.0,AgentPlugin
1600055215.953,7282.1,3547.26,1.0,0.0,0.0,0.0,0.0,8.63,5,1825.0,514.0,AgentPlugin
1600055216.453,7283.34,3547.25,1.0,0.0,0.0,0.0,0.0,9.31,-1,2110.0,431.0,AgentPlugin
1600055216.963,7284.71,3547.25,1.0,0.0,0.0,0.0,0.0,9.93,5,1589.0,466.0,AgentPlugin
1600055217.475,7286.17,3547.24,1.0,0.0,0.0,0.0,0.0,10.48,3,90.0,523.0,AgentPlugin
1600055217.993,7287.71,3547.24,1.0,0.0,0.0,0.0,0.0,10.96,-1,-103.0,536.0,AgentPlugin
1600055218.511,7289.32,3547.23,1.0,0.0,0.0,0.0,0.0,11.34,3,450.0,485.0,AgentPlugin
1600055219.012,7290.93,3547.23,1.0,0.0,0.0,0.05,0.0,11.66,4,1122.0,591.0,AgentPlugin
1600055219.517,7292.56,3547.22,1.0,0.0,0.0,0.11,0.0,11.99,5,1775.0,577.0,AgentPlugin
1600055220.018,7294.25,3547.21,1.0,0.0,0.0,0.13,0.0,12.37,4,1037.0,667.0,AgentPlugin
1600055220.521,7296.03,3547.21,1.0,0.0,0.0,0.16,0.0,12.82,4,933.0,448.0,AgentPlugin
1600055221.031,7297.89,3547.2,1.0,0.0,0.0,0.21,0.0,13.43,4,934.0,526.0,AgentPlugin
