time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1600055494.671,6603.9,3547.01,1.0,0.0,0.0,0.0,0.66,0.0,7,1188.0,1067.0,AgentPlugin
1600055495.179,6603.9,3547.01,1.0,0.0,0.0,0.0,0.67,0.0,7,1188.0,1067.0,AgentPlugin
1600055495.675,6603.9,3547.01,1.0,0.0,0.0,0.0,0.68,0.0,7,1005.0,955.0,AgentPlugin
1600055496.173,6603.9,3547.01,1.0,0.0,0.0,0.0,0.63,0.0,8,1640.0,1000.0,AgentPlugin
1600055496.683,6603.96,3547.01,1.0,0.0,0.0,0.0,0.0,1.07,8,1637.0,923.0,AgentPlugin
1600055497.175,6604.19,3547.01,1.0,0.0,0.0,0.0,0.0,2.23,8,1682.0,989.0,AgentPlugin
1600055497.672,6604.57,3547.01,1.0,0.0,0.0,0.0,0.0,3.34,8,1648.0,919.0,AgentPlugin
1600055498.173,6605.1,3547.01,1.0,0.0,0.0,0.05,0.0,4.39,8,1729.0,894.0,AgentPlugin
1600055498.677,6605.82,3547.01,1.0,0.0,0.0,0.28,0.0,5.71,8,1666.0,900.0,AgentPlugin
1600055499.172,6606.71,3547.01,1.0,0.0,0.0,0.32,0.0,7.41,4,991.0,553.0,AgentPlugin
1600055499.673,6607.86,3547.0,1.0,0.0,0.0,0.4,0.0,9.36,6,492.0,1065.0,AgentPlugin
1600055500.176,6609.36,3547.0,1.0,0.0,0.0,0.48,0.0,11.84,7,893.0,1011.0,AgentPlugin
1600055500.672,6611.17,3546.99,1.0,0.0,0.0,0.49,0.0,14.52,4,723.0,688.0,AgentPlugin
1600055501.174,6613.35,3546.98,1.0,0.0,0.0,0.0,0.0,16.58,7,1003.0,1040.0,AgentPlugin
1600055501.673,6615.67,3546.97,1.0,-0.01,0.0,0.51,0.0,17.42,7,1125.0,1015.0,AgentPlugin
